fold,j,evr,method,split
14,4,0.08909278310892181,PCA,test
15,1,0.02345967356111245,CCA,train
15,1,0.02586156057066958,CCA,test
15,1,0.06157247061870031,PCA,train
15,1,0.04117403942915952,PCA,test
15,2,0.03384123251559417,CCA,train
15,2,0.02966852191904939,CCA,test
15,2,0.10823923016965838,PCA,train
15,2,0.06748365925687883,PCA,test
15,3,0.040423895559240704,CCA,train
15,3,0.03357393422060724,CCA,test
15,3,0.1424194536326862,PCA,train
15,3,0.09725501332503371,PCA,test
15,4,0.049250255780908046,CCA,train
15,4,0.03611459698856138,CCA,test
15,4,0.1723373894668673,PCA,train
15,4,0.10880878974967378,PCA,test
