Feature_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
MJ030-2-barcode69-umi16455bins-ubs-36,Bacteria,Elusimicrobiota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi17178bins-ubs-34,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Methylophilaceae,RFPI01,RFPI01 sp009926205,1.0
MJ030-2-barcode69-umi19884bins-ubs-33,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilus,Vermiphilus pyriformis,1.0
MJ030-2-barcode69-umi20870bins-ubs-30,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Cyclobacteriaceae,Marinoscillum,Marinoscillum furvescens,1.0
MJ030-2-barcode69-umi24821bins-ubs-28,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-16500,DSM-16500,Aquicella_A,Unassigned,1.0
MJ030-2-barcode69-umi26784bins-ubs-26,Bacteria,Bacteroidota,Bacteroidia,NS11-12g_892060,UKL13-3,B1,Unassigned,1.0
MJ030-2-barcode69-umi27487bins-ubs-29,Bacteria,Bacteroidota,Bacteroidia,2-12-FULL-35-15,2-12-FULL-35-15,2-12-FULL-35-15,2-12-FULL-35-15 sp001769385,1.0
MJ030-2-barcode69-umi31404bins-ubs-22,Bacteria,Myxococcota_A_473307,Polyangia_463783,Haliangiales_463188,Haliangiaceae_463185,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi38116bins-ubs-19,Bacteria,Eremiobacterota,Xenobia,Xenobiales,Unassigned,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi4499bins-ubs-70,Bacteria,Bdellovibrionota_473306,Oligoflexia,Oligoflexales,Bin106,Bin106,Bin106 sp002238945,1.0
MJ030-2-barcode69-umi45189bins-ubs-14,Bacteria,Acidobacteriota,UBA6911,UBA6911,UBA6911,Gp18-AA60,Unassigned,1.0
MJ030-2-barcode69-umi4675bins-ubs-69,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,SZUA-47,SZUA-47,Unassigned,1.0
MJ030-2-barcode69-umi48074bins-ubs-13,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Unassigned,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi53337bins-ubs-12,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,MED-G16,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi5419bins-ubs-68,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,SZUA-47,SZUA-47,Unassigned,1.0
MJ030-2-barcode69-umi63369bins-ubs-9,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Caldora,Caldora sp010672925,1.0
MJ030-2-barcode69-umi66385bins-ubs-8,Bacteria,Pseudomonadota,Gammaproteobacteria,VBWC01,VBWC01,VBWC01,VBWC01 sp006218035,1.0
MJ030-2-barcode69-umi67642bins-ubs-8,Bacteria,Myxococcota_A_473307,Polyangia_463783,Polyangiales,Polyangiaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi69998bins-ubs-8,Bacteria,Acidobacteriota,Vicinamibacteria,Marinacidobacterales,SMYC01,SMYC01,SMYC01 sp004356105,1.0
MJ030-2-barcode69-umi73779bins-ubs-7,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,70-9,67-14,67-14 sp001897355,1.0
MJ030-2-barcode69-umi74195bins-ubs-7,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Alg239-R122,Alg239-R122 sp900537065,1.0
MJ030-2-barcode69-umi79882bins-ubs-9,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Halioglobus_A_631300,Unassigned,1.0
MJ030-2-barcode69-umi83386bins-ubs-6,Bacteria,Pseudomonadota,Gammaproteobacteria,UBA4486_603280,UBA4486_603277,2-02-FULL-47-50,Unassigned,1.0
MJ030-2-barcode69-umi86318bins-ubs-6,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi87356bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Methyloligellaceae,Methyloceanibacter,Methyloceanibacter caenitepidi,1.0
MJ030-2-barcode69-umi88129bins-ubs-5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Kaistiaceae_501637,Bauldia,Unassigned,1.0
MJ030-2-barcode69-umi89625bins-ubs-6,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rubricoccaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi90943bins-ubs-5,Bacteria,Eremiobacterota,Xenobia,Xenobiales,Unassigned,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi9105bins-ubs-51,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-16500,DSM-16500,Aquicella_A,Unassigned,1.0
MJ030-2-barcode69-umi92665bins-ubs-4,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-2729495,GCA-2729495,SHZI01,Unassigned,1.0
MJ030-2-barcode69-umi96714bins-ubs-4,Bacteria,Nitrospirota_A_437815,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,GW-Nitrospira-1,GW-Nitrospira-1 sp002839535,1.0
MJ030-2-barcode69-umi98801bins-ubs-4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Kaistiaceae_501637,Bauldia,Unassigned,1.0
MJ030-2-barcode69-umi99558bins-ubs-4,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Unassigned,Unassigned,Unassigned,1.0
MJ030-2-barcode69-umi99970bins-ubs-4,Bacteria,Actinomycetota,Acidimicrobiia_401430,Acidimicrobiales,Microtrichaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode71-umi23645bins-ubs-29,Bacteria,Myxococcota_A_473307,UBA796,UBA796,GCA-2862545,REDI01,REDI01 sp007693595,1.0
MJ030-2-barcode74-umi100024bins-ubs-4,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,UBA2020,JAPWJZ01,JAPWJZ01 sp004297545,1.0
MJ030-2-barcode74-umi100747bins-ubs-5,Bacteria,Bdellovibrionota_473306,UBA1018,UBA1018,UBA1018,GWA1-52-35,GWA1-52-35 sp001769805,1.0
MJ030-2-barcode74-umi10091bins-ubs-46,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,UBA6136,UBA6136 sp009922685,1.0
MJ030-2-barcode74-umi101106bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Ideonella_A_591966,Unassigned,1.0
MJ030-2-barcode74-umi101208bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Bog-1198,Bog-1198 sp003132425,1.0
MJ030-2-barcode74-umi10146bins-ubs-49,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A corticis,1.0
MJ030-2-barcode74-umi101578bins-ubs-3,Bacteria,Bdellovibrionota_473306,UBA1018,UBA1018,UBA1018,GWA1-52-35,GWA1-52-35 sp001769805,1.0
MJ030-2-barcode74-umi101753bins-ubs-3,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Palsa-187,Palsa-187 sp902826605,1.0
MJ030-2-barcode74-umi10198bins-ubs-48,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavipsychrobacter,Flavipsychrobacter stenotrophus,1.0
MJ030-2-barcode74-umi102319bins-ubs-3,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi102334bins-ubs-4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavipsychrobacter,Flavipsychrobacter stenotrophus,1.0
MJ030-2-barcode74-umi102535bins-ubs-3,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi10274bins-ubs-47,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ilyomonas,Heliimonas saccharivorans,1.0
MJ030-2-barcode74-umi10311bins-ubs-48,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A xinganensis,1.0
MJ030-2-barcode74-umi103593bins-ubs-4,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi103615bins-ubs-3,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi10384bins-ubs-47,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A xinganensis,1.0
MJ030-2-barcode74-umi104150bins-ubs-3,Bacteria,Eremiobacterota,Eremiobacteria,Baltobacterales,Baltobacteraceae,Elarobacter,Unassigned,1.0
MJ030-2-barcode74-umi104746bins-ubs-3,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Sulfotelmatobacter,Sulfotelmatobacter sp003166855,1.0
MJ030-2-barcode74-umi104851bins-ubs-3,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,KBS-96,KBS-96 sp000381625,1.0
MJ030-2-barcode74-umi105011bins-ubs-3,Bacteria,Actinomycetota,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,CSBr16-57R1,CSBr16-57R1 sp007116505,1.0
MJ030-2-barcode74-umi105103bins-ubs-3,Bacteria,Pseudomonadota,Alphaproteobacteria,Dongiales,Dongiaceae,Hypericibacter,Unassigned,1.0
MJ030-2-barcode74-umi105508bins-ubs-3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavipsychrobacter,Flavipsychrobacter stenotrophus,1.0
MJ030-2-barcode74-umi106132bins-ubs-4,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Gp1-AA122,Unassigned,1.0
MJ030-2-barcode74-umi10629bins-ubs-49,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Noviherbaspirillum_A_569121,Unassigned,1.0
MJ030-2-barcode74-umi107945bins-ubs-3,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A ginsenosidivorans,1.0
MJ030-2-barcode74-umi10801bins-ubs-48,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Profftella,Profftella armatura,1.0
MJ030-2-barcode74-umi108178bins-ubs-3,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi108288bins-ubs-3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Paucimonas,Unassigned,1.0
MJ030-2-barcode74-umi108649bins-ubs-3,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi110608bins-ubs-4,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,UBA1321,LW23,Unassigned,1.0
MJ030-2-barcode74-umi110671bins-ubs-3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Ideonella_A_591966,Unassigned,1.0
MJ030-2-barcode74-umi110783bins-ubs-4,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A xinganensis,1.0
MJ030-2-barcode74-umi111206bins-ubs-4,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Granulicella_C_416163,Granulicella_C_416163 cerasi,1.0
MJ030-2-barcode74-umi111263bins-ubs-3,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Capsulimonadaceae,Capsulimonas,Capsulimonas corticalis,1.0
MJ030-2-barcode74-umi111621bins-ubs-3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi111799bins-ubs-3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA3939,UBA3939,UBA3939 sp002385705,1.0
MJ030-2-barcode74-umi112653bins-ubs-3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA3939,UBA3939,UBA3939 sp002385705,1.0
MJ030-2-barcode74-umi113144bins-ubs-4,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,UBA2421,Unassigned,1.0
MJ030-2-barcode74-umi113177bins-ubs-4,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi11325bins-ubs-48,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A ginsenosidivorans,1.0
MJ030-2-barcode74-umi11328bins-ubs-44,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter_B,Unassigned,1.0
MJ030-2-barcode74-umi113319bins-ubs-3,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,UBA2421,Unassigned,1.0
MJ030-2-barcode74-umi11375bins-ubs-44,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter paludis,1.0
MJ030-2-barcode74-umi113855bins-ubs-3,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Acidisarcina,Acidisarcina polymorpha,1.0
MJ030-2-barcode74-umi114344bins-ubs-5,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Bog-1198,Bog-1198 sp003132425,1.0
MJ030-2-barcode74-umi11445bins-ubs-49,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter paludis,1.0
MJ030-2-barcode74-umi11480bins-ubs-45,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A corticis,1.0
MJ030-2-barcode74-umi115091bins-ubs-3,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Granulicella_C_416163,Granulicella_C_416163 cerasi,1.0
MJ030-2-barcode74-umi12197bins-ubs-43,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A xinganensis,1.0
MJ030-2-barcode74-umi124413bins-ubs-3,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Roseiarcus,Roseiarcus fermentans,1.0
MJ030-2-barcode74-umi12524bins-ubs-41,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA11358,UBA11358,UBA11358 sp003455565,1.0
MJ030-2-barcode74-umi12680bins-ubs-44,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Capsulimonadaceae,Capsulimonas,Capsulimonas corticalis,1.0
MJ030-2-barcode74-umi12801bins-ubs-43,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,Unassigned,1.0
MJ030-2-barcode74-umi12840bins-ubs-43,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,Puia sp001898505,1.0
MJ030-2-barcode74-umi13164bins-ubs-45,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA11358,UBA11358,UBA11358 sp003455565,1.0
MJ030-2-barcode74-umi13285bins-ubs-40,Bacteria,Bdellovibrionota_473306,UBA1018,UBA1018,UBA1018,GWA1-52-35,GWA1-52-35 sp001769805,1.0
MJ030-2-barcode74-umi133204bins-ubs-3,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Bog-1198,Bog-1198 sp003132425,1.0
MJ030-2-barcode74-umi13492bins-ubs-45,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A corticis,1.0
MJ030-2-barcode74-umi13570bins-ubs-40,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,Puia sp001898505,1.0
MJ030-2-barcode74-umi13583bins-ubs-41,Bacteria,Pseudomonadota,Gammaproteobacteria,Berkiellales,Berkiellaceae,Berkiella_A,Unassigned,1.0
MJ030-2-barcode74-umi13596bins-ubs-39,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi13632bins-ubs-41,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,Dictyobacter,Dictyobacter kobayashii,1.0
MJ030-2-barcode74-umi13648bins-ubs-40,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter paludis,1.0
MJ030-2-barcode74-umi13664bins-ubs-38,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi13691bins-ubs-39,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter paludis,1.0
MJ030-2-barcode74-umi138485bins-ubs-3,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi13892bins-ubs-38,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Terriglobus_A,Terriglobus_A roseus_B,1.0
MJ030-2-barcode74-umi14060bins-ubs-39,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA4665,GCA-2746885,GCA-2746885 sp002746885,1.0
MJ030-2-barcode74-umi14249bins-ubs-39,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA11358,UBA11358,UBA11358 sp003455565,1.0
MJ030-2-barcode74-umi14297bins-ubs-44,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A xinganensis,1.0
MJ030-2-barcode74-umi14450bins-ubs-42,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A corticis,1.0
MJ030-2-barcode74-umi15048bins-ubs-37,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A xinganensis,1.0
MJ030-2-barcode74-umi15349bins-ubs-37,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,Pedosphaeraceae,Pedosphaera,Pedosphaera sp000172555,1.0
MJ030-2-barcode74-umi15433bins-ubs-37,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dactylopiibacterium,Uliginosibacterium sediminicola,1.0
MJ030-2-barcode74-umi15505bins-ubs-41,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi15756bins-ubs-38,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A xinganensis,1.0
MJ030-2-barcode74-umi16484bins-ubs-35,Bacteria,Bdellovibrionota_473306,Bdellovibrionia,Bdellovibrionales,JAMPXM01,Ga0074137,Ga0074137 sp001464715,1.0
MJ030-2-barcode74-umi16560bins-ubs-38,Bacteria,Bdellovibrionota_473306,Bdellovibrionia,Bdellovibrionales,SG-bin7,SG-bin7,SG-bin7 sp002083485,1.0
MJ030-2-barcode74-umi1671bins-ubs-116,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Parafilimonas,Parafilimonas terrae,1.0
MJ030-2-barcode74-umi16859bins-ubs-35,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA11358,UBA11358,UBA11358 sp003455565,1.0
MJ030-2-barcode74-umi16944bins-ubs-36,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A corticis,1.0
MJ030-2-barcode74-umi17140bins-ubs-33,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi17191bins-ubs-34,Bacteria,Pseudomonadota,Alphaproteobacteria,UBA9219,UBA9219,UBA8914,UBA8914 sp009779135,1.0
MJ030-2-barcode74-umi17947bins-ubs-35,Bacteria,Bdellovibrionota_473306,UBA1018,UBA1018,UBA1018,GWA1-52-35,GWA1-52-35 sp001769805,1.0
MJ030-2-barcode74-umi17989bins-ubs-36,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi18212bins-ubs-38,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A ginsenosidivorans,1.0
MJ030-2-barcode74-umi18362bins-ubs-35,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A corticis,1.0
MJ030-2-barcode74-umi18549bins-ubs-34,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A ginsenosidivorans,1.0
MJ030-2-barcode74-umi18826bins-ubs-35,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,Pedosphaeraceae,Pedosphaera,Pedosphaera sp000172555,1.0
MJ030-2-barcode74-umi19213bins-ubs-32,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA11358,UBA11358,UBA11358 sp003455565,1.0
MJ030-2-barcode74-umi19694bins-ubs-31,Bacteria,Bdellovibrionota_473306,UBA1018,UBA1018,UBA1018,GWA1-52-35,GWA1-52-35 sp001769805,1.0
MJ030-2-barcode74-umi19776bins-ubs-32,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A xinganensis,1.0
MJ030-2-barcode74-umi2003bins-ubs-105,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A corticis,1.0
MJ030-2-barcode74-umi20194bins-ubs-34,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Noviherbaspirillum_A_569121,Unassigned,1.0
MJ030-2-barcode74-umi20699bins-ubs-29,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Gp1-AA117,Angelobacter,Angelobacter sp003223515,1.0
MJ030-2-barcode74-umi21023bins-ubs-29,Bacteria,Bacillota_I,Bacilli_A,Paenibacillales,NBRC-103111,Paenibacillus_AC,Paenibacillus_AC psychroresistens,1.0
MJ030-2-barcode74-umi21074bins-ubs-31,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Gp1-AA117,Angelobacter,Angelobacter sp003223515,1.0
MJ030-2-barcode74-umi2141bins-ubs-101,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter_B,Unassigned,1.0
MJ030-2-barcode74-umi21477bins-ubs-28,Bacteria,Bdellovibrionota_473306,UBA1018,UBA1018,UBA1018,GWA1-52-35,GWA1-52-35 sp001769805,1.0
MJ030-2-barcode74-umi2183bins-ubs-106,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,LD1,UBA7692,UBA7692 sp001897535,1.0
MJ030-2-barcode74-umi22221bins-ubs-31,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ilyomonas,Heliimonas saccharivorans,1.0
MJ030-2-barcode74-umi2248bins-ubs-99,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,AWTP1-31,AWTP1-31,Unassigned,1.0
MJ030-2-barcode74-umi22691bins-ubs-29,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Granulicella_C_416634,Granulicella_C_416634 mallensis,1.0
MJ030-2-barcode74-umi22732bins-ubs-28,Bacteria,Bdellovibrionota_473306,UBA1018,UBA1018,UBA1018,GWA1-52-35,GWA1-52-35 sp001769805,1.0
MJ030-2-barcode74-umi22988bins-ubs-27,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi23310bins-ubs-29,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavipsychrobacter,Flavipsychrobacter stenotrophus,1.0
MJ030-2-barcode74-umi23382bins-ubs-31,Bacteria,Pseudomonadota,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,1.0
MJ030-2-barcode74-umi23588bins-ubs-30,Bacteria,Elusimicrobiota,Elusimicrobia_984204,2-01-FULL-59-12,2-01-FULL-59-12,2-01-FULL-59-12,Unassigned,1.0
MJ030-2-barcode74-umi23695bins-ubs-34,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,Puia sp003168265,1.0
MJ030-2-barcode74-umi23841bins-ubs-28,Bacteria,Pseudomonadota,Alphaproteobacteria,UBA9219,UBA9219,UBA8914,UBA8914 sp009779135,1.0
MJ030-2-barcode74-umi24263bins-ubs-47,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Limisphaerales,UBA11358,UBA11358,UBA11358 sp003455565,1.0
MJ030-2-barcode74-umi24498bins-ubs-29,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unassigned,Unassigned,1.0
