"k","fold","lambda1","lambda2","canonical_direction","cor.train","cor.test"
15,9,10000,0,2,0.855622137206636,0.785497659660852
15,9,10000,0,3,0.800899201992577,0.649886046414823
15,9,10000,0,4,0.862591128711554,0.71882624569202
15,9,10000,0,5,0.793933030552234,0.421544511994344
15,10,10000,0,1,0.883415225428479,0.869986305352515
15,10,10000,0,2,0.844954356572341,0.75336650836352
15,10,10000,0,3,0.807674767037776,0.452555784934613
15,10,10000,0,4,0.869429827266004,0.366311485089342
15,10,10000,0,5,0.794060099786704,0.549580938691588
15,11,10000,0,1,0.883048506085106,0.824559893965918
15,11,10000,0,2,0.843802374079994,0.6902445203575
15,11,10000,0,3,0.795953026982267,0.138234981545114
15,11,10000,0,4,0.870765629620441,0.753867688624319
15,11,10000,0,5,0.805844163055052,0.490814449184269
15,12,10000,0,1,0.879287423921379,0.95315717953557
15,12,10000,0,2,0.840094105829286,0.755974049312617
15,12,10000,0,3,0.804265330836439,0.793726341147385
15,12,10000,0,4,0.880077073680252,0.57743986364036
15,12,10000,0,5,0.81322483257941,0.661269390778972
15,13,10000,0,1,0.875565031903311,0.936808170408473
15,13,10000,0,2,0.85207827721143,0.468259469728875
15,13,10000,0,3,0.795558889113379,0.652313050612929
15,13,10000,0,4,0.865600036266074,0.480560529637226
15,13,10000,0,5,0.807662798606921,0.693181690563041
15,14,10000,0,1,0.886057722853159,0.714572082506462
15,14,10000,0,2,0.854381406746954,0.735680347080745
15,14,10000,0,3,0.796281624948168,0.770032811502214
15,14,10000,0,4,0.876631539756982,0.0875048857114237
15,14,10000,0,5,0.80660086867019,0.476883700650743
15,15,10000,0,1,0.881850306032022,0.813918151328694
15,15,10000,0,2,0.859451545348605,0.68331445214749
15,15,10000,0,3,0.79223767669279,0.74488722377977
15,15,10000,0,4,0.869488242122709,0.698474895529852
15,15,10000,0,5,0.7956634770202,0.590642168776554
15,1,31622.7766016838,0,1,0.884063909523269,0.849954928245956
15,1,31622.7766016838,0,2,0.852901171890303,0.728797394760409
15,1,31622.7766016838,0,3,0.798322054238678,0.585779761607037
15,1,31622.7766016838,0,4,0.85808513694094,0.703700189836438
15,1,31622.7766016838,0,5,0.794808590878706,0.570308232062449
15,2,31622.7766016838,0,1,0.884816100196097,0.883176882161744
15,2,31622.7766016838,0,2,0.837956090805493,0.277983364344879
15,2,31622.7766016838,0,3,0.806091532338602,0.462890961089286
15,2,31622.7766016838,0,4,0.87951986235315,0.488822933536839
15,2,31622.7766016838,0,5,0.807244101083173,0.893307720814253
15,3,31622.7766016838,0,1,0.88206012161566,0.936099825705077
15,3,31622.7766016838,0,2,0.858291304558179,0.784537123371634
15,3,31622.7766016838,0,3,0.799060852479177,0.290877467701252
15,3,31622.7766016838,0,4,0.879795946274354,0.778113639104595
15,3,31622.7766016838,0,5,0.803663498815602,-0.0551622948037436
15,4,31622.7766016838,0,1,0.881471123815036,0.901744132379287
15,4,31622.7766016838,0,2,0.858674820994079,0.614120614315286
15,4,31622.7766016838,0,3,0.797448981392023,0.724287681360118
15,4,31622.7766016838,0,4,0.871494945762203,0.454988181582065
15,4,31622.7766016838,0,5,0.802768116457423,0.636757479957942
15,5,31622.7766016838,0,1,0.894015395831681,0.632048070553782
15,5,31622.7766016838,0,2,0.854168914689166,0.540129283689674
15,5,31622.7766016838,0,3,0.802817067431283,0.03178467063421
15,5,31622.7766016838,0,4,0.867743158633508,0.312820106661276
15,5,31622.7766016838,0,5,0.807998263251846,-0.190393526969654
15,6,31622.7766016838,0,1,0.886853042997753,0.780778976568379
15,6,31622.7766016838,0,2,0.836840205201454,0.734389535686241
15,6,31622.7766016838,0,3,0.790389204214576,0.562890322506939
15,6,31622.7766016838,0,4,0.887052069186668,0.318555795749049
15,6,31622.7766016838,0,5,0.808334177608135,0.420337657992255
15,7,31622.7766016838,0,1,0.879156175040569,0.910903864096591
15,7,31622.7766016838,0,2,0.844175144025164,0.567784529463696
15,7,31622.7766016838,0,3,0.803941317756678,0.575442296863474
15,7,31622.7766016838,0,4,0.859317621672498,0.622328495692614
15,7,31622.7766016838,0,5,0.800732405941833,0.767552158272001
15,8,31622.7766016838,0,1,0.876034904913633,0.934782396254718
15,8,31622.7766016838,0,2,0.848591923386926,0.660835295848583
15,8,31622.7766016838,0,3,0.792870843515771,0.7408404121996
15,8,31622.7766016838,0,4,0.867326317109576,0.706838443258245
15,8,31622.7766016838,0,5,0.79961268005953,0.570842682361951
15,9,31622.7766016838,0,1,0.884110712909431,0.82418543676514
15,9,31622.7766016838,0,2,0.854119448616371,0.78497454133221
15,9,31622.7766016838,0,3,0.799108561607204,0.650366189020208
15,9,31622.7766016838,0,4,0.861416265254638,0.71801116260435
15,9,31622.7766016838,0,5,0.792291701589272,0.41942301626065
15,10,31622.7766016838,0,1,0.882304197925423,0.869663636452539
15,10,31622.7766016838,0,2,0.843361608313898,0.752423240373294
15,10,31622.7766016838,0,3,0.80592262883146,0.453843867741277
15,10,31622.7766016838,0,4,0.868362855508635,0.364687149768789
15,10,31622.7766016838,0,5,0.792413579181233,0.548816094733405
15,11,31622.7766016838,0,1,0.881880584638437,0.824449314359849
15,11,31622.7766016838,0,2,0.842110659305718,0.688427226625693
15,11,31622.7766016838,0,3,0.794172317470811,0.138112149556132
15,11,31622.7766016838,0,4,0.869643411650534,0.753714890766252
15,11,31622.7766016838,0,5,0.804348360448758,0.490752681628456
15,12,31622.7766016838,0,1,0.878116902077092,0.952945631271676
15,12,31622.7766016838,0,2,0.838467155922104,0.754040110627508
15,12,31622.7766016838,0,3,0.802553511278288,0.793968855731387
15,12,31622.7766016838,0,4,0.8791561803482,0.576754976554914
15,12,31622.7766016838,0,5,0.811795976300228,0.662459545252326
15,13,31622.7766016838,0,1,0.874314448571452,0.936631486390969
15,13,31622.7766016838,0,2,0.850583168047607,0.467622827517776
15,13,31622.7766016838,0,3,0.793774325430302,0.651618287393145
15,13,31622.7766016838,0,4,0.864432387854148,0.477182589446994
15,13,31622.7766016838,0,5,0.806089028382011,0.693883083196939
15,14,31622.7766016838,0,1,0.88494851651077,0.714872832839053
15,14,31622.7766016838,0,2,0.852829139748568,0.735893427946634
15,14,31622.7766016838,0,3,0.794505298991006,0.769953818976381
15,14,31622.7766016838,0,4,0.875528386586787,0.0867321029631264
15,14,31622.7766016838,0,5,0.804841992232032,0.476319766907158
15,15,31622.7766016838,0,1,0.880697670352993,0.813260286707687
15,15,31622.7766016838,0,2,0.857961764359975,0.683073239336971
15,15,31622.7766016838,0,3,0.790357415377889,0.744210447294493
15,15,31622.7766016838,0,4,0.868273815186266,0.698100313752159
15,15,31622.7766016838,0,5,0.793995153075967,0.589279393201574
15,1,1e+05,0,1,0.883730907724862,0.849800992167108
15,1,1e+05,0,2,0.852450431141316,0.728501981239229
15,1,1e+05,0,3,0.797767326742717,0.58554332506045
15,1,1e+05,0,4,0.857664327222051,0.702558723190972
15,1,1e+05,0,5,0.794293018820182,0.570125404503297
15,2,1e+05,0,1,0.884480034230203,0.88304148410035
15,2,1e+05,0,2,0.837473546829203,0.277259378738523
15,2,1e+05,0,3,0.805540081877501,0.463109640632624
15,2,1e+05,0,4,0.879225285401952,0.488394846703488
15,2,1e+05,0,5,0.80676516671602,0.893414140237674
15,3,1e+05,0,1,0.881709373864674,0.9359834568589
15,3,1e+05,0,2,0.857852379254114,0.784466934530237
15,3,1e+05,0,3,0.798516202839435,0.290707809933187
15,3,1e+05,0,4,0.879505598032695,0.778328567335762
15,3,1e+05,0,5,0.803197574281522,-0.0555059642052003
15,4,1e+05,0,1,0.881139880730833,0.901512458126683
15,4,1e+05,0,2,0.858214098268963,0.614026379112436
15,4,1e+05,0,3,0.796851750591312,0.724112039707932
15,4,1e+05,0,4,0.871122305675257,0.454732830602717
15,4,1e+05,0,5,0.802263354691076,0.636698154985516
15,5,1e+05,0,1,0.893690610192024,0.631887723752281
15,5,1e+05,0,2,0.853666561542286,0.540147208145783
15,5,1e+05,0,3,0.802300965041076,0.0314890905970419
15,5,1e+05,0,4,0.867359625286658,0.312094724076792
15,5,1e+05,0,5,0.807482404925558,-0.190066353538671
15,6,1e+05,0,1,0.886503263235872,0.780774759703512
15,6,1e+05,0,2,0.836246645298332,0.733696598521032
15,6,1e+05,0,3,0.789818335898337,0.56271356117834
15,6,1e+05,0,4,0.88679639182577,0.318761614605854
15,6,1e+05,0,5,0.80776438937875,0.420334040205635
15,7,1e+05,0,1,0.878824036890786,0.910610661877502
15,7,1e+05,0,2,0.843672578864178,0.567123022166965
15,7,1e+05,0,3,0.80338295033357,0.575153555220773
15,7,1e+05,0,4,0.858903215145905,0.621451021608953
15,7,1e+05,0,5,0.800245721298723,0.767392784375463
15,8,1e+05,0,1,0.875656357056182,0.934734213757352
15,8,1e+05,0,2,0.848102651996071,0.66050388652149
15,8,1e+05,0,3,0.792286760438439,0.74072506898819
15,8,1e+05,0,4,0.866967039305167,0.706519572311467
15,8,1e+05,0,5,0.799096854835483,0.570541474895733
15,9,1e+05,0,1,0.883759176290096,0.824267397787455
15,9,1e+05,0,2,0.853636992074749,0.784808972899942
15,9,1e+05,0,3,0.798536405947504,0.650518288948585
15,9,1e+05,0,4,0.861040280076108,0.717750602087175
15,9,1e+05,0,5,0.791766879074254,0.418747520160735
15,10,1e+05,0,1,0.881947171112976,0.869559479084766
15,10,1e+05,0,2,0.842850151400779,0.752122986108054
15,10,1e+05,0,3,0.805362856519023,0.454251675133897
15,10,1e+05,0,4,0.868021366797442,0.3641689417906
15,10,1e+05,0,5,0.791886966393141,0.548571409417587
15,11,1e+05,0,1,0.881504983828609,0.82441349033337
15,11,1e+05,0,2,0.841567785289026,0.687841987304663
15,11,1e+05,0,3,0.793603525366903,0.138079195401652
15,11,1e+05,0,4,0.869283899555126,0.753667180946091
15,11,1e+05,0,5,0.803870387906162,0.490731709108851
15,12,1e+05,0,1,0.877740752051837,0.952876026274598
15,12,1e+05,0,2,0.837945341564658,0.753417034589325
15,12,1e+05,0,3,0.802007020931378,0.79404406585448
15,12,1e+05,0,4,0.878861337960116,0.576539235486151
15,12,1e+05,0,5,0.811339476578822,0.662837321573566
15,13,1e+05,0,1,0.873912409612134,0.936573957370424
15,13,1e+05,0,2,0.850103436424976,0.467424005616405
15,13,1e+05,0,3,0.793204507673466,0.651394662673344
15,13,1e+05,0,4,0.864057780943785,0.476102239501689
15,13,1e+05,0,5,0.805586243793977,0.694102740336414
15,14,1e+05,0,1,0.884592034168098,0.714969103304721
15,14,1e+05,0,2,0.852330249012427,0.735964046707547
15,14,1e+05,0,3,0.793938053823821,0.769928615037927
15,14,1e+05,0,4,0.875174955689702,0.0864851723414631
15,14,1e+05,0,5,0.804278987852778,0.476136723928573
15,15,1e+05,0,1,0.880327212414219,0.813048677871136
15,15,1e+05,0,2,0.857483334178684,0.682996266839174
15,15,1e+05,0,3,0.789756720092188,0.743994592464122
15,15,1e+05,0,4,0.867884512568295,0.697979507372067
15,15,1e+05,0,5,0.793461734238253,0.588843489952044
